sample_name,treatment,control,rep,gene,num,neg_score,neg_p_value,neg_fdr,neg_rank,neg_goodsgrna,pos_score,pos_p_value,pos_fdr,pos_rank,pos_goodsgrna,lfc,p_value,fdr,goodsgrna,annotation
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RNPS1,4,0.14477,0.26571,NA,477,2,0.67697,0.68976,NA,1324,1,-0.094908,0.26571,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,METTL14,4,0.63779,0.66816,NA,1014,1,0.67728,0.68999,NA,1325,1,0.038525,0.68999,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,USP36,4,0.71582,0.72376,NA,1188,1,0.67728,0.68999,NA,1326,1,-0.026708,0.72376,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPL55,4,0.56109,0.6217,NA,904,1,0.67778,0.6904,NA,1327,1,-0.0095636,0.6217,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DBNL,4,0.66559,0.68643,NA,1069,1,0.67798,0.69057,NA,1328,1,0.044669,0.69057,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,THG1L,3,0.063924,0.12718,NA,394,2,0.67849,0.68047,NA,1329,0,-0.16381,0.12718,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RPP40,3,0.76088,0.76186,NA,1288,0,0.68046,0.68245,NA,1330,0,0.040597,0.68245,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DCP1A,4,0.68117,0.69771,NA,1111,1,0.68295,0.69448,NA,1331,1,-0.041291,0.69771,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RTCA,4,0.61862,0.65579,NA,990,1,0.68335,0.69478,NA,1332,1,0.055206,0.69478,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SMAD1,4,0.57061,0.62696,NA,916,1,0.68414,0.69542,NA,1333,1,-0.042774,0.62696,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SYNE2,4,0.7036,0.71441,NA,1159,1,0.68453,0.69574,NA,1334,1,-0.0067673,0.71441,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,BAZ2A,3,0.42462,0.47913,NA,785,1,0.68585,0.68765,NA,1335,0,-0.040657,0.47913,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TKT,4,0.37701,0.51955,NA,739,2,0.68591,0.69683,NA,1336,1,-0.11839,0.51955,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ZNF385A,4,0.93964,0.93971,NA,1886,0,0.6863,0.69707,NA,1337,1,0.062462,0.69707,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,EXOSC1,4,0.60457,0.64703,NA,961,1,0.68787,0.69816,NA,1338,1,-0.038577,0.64703,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RTL3,4,0.91957,0.91977,NA,1820,0,0.68865,0.69869,NA,1339,1,0.047254,0.69869,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SARS2,4,0.39385,0.53766,NA,770,2,0.68923,0.69919,NA,1340,1,-0.0097081,0.53766,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ZC3H7A,4,0.84336,0.84281,NA,1565,0,0.68943,0.6993,NA,1341,1,-0.013392,0.84281,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,EXOSC2,4,0.0025037,0.0090789,0.017262,227,3,0.69021,0.69992,NA,1342,1,-0.53188,0.0090789,0.017262,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPL1,4,0.68865,0.70302,NA,1125,1,0.69098,0.70051,NA,1343,1,-0.0087549,0.70302,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,AARSD1,4,0.36166,0.50251,NA,717,2,0.69157,0.70095,NA,1344,1,-0.027783,0.50251,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,HEATR6,4,0.48516,0.58108,NA,815,1,0.6935,0.70244,NA,1345,1,-0.026189,0.58108,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RAVER1,4,0.54263,0.61127,NA,877,1,0.69389,0.7028,NA,1346,1,-0.031841,0.61127,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SFN,3,0.71599,0.71809,NA,1189,0,0.69421,0.69597,NA,1347,0,0.061397,0.69597,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RPL36AL,4,0.70827,0.71796,NA,1169,1,0.69446,0.7032,NA,1348,1,0.0055345,0.7032,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MTERF4,4,0.74488,0.74788,NA,1247,1,0.69485,0.70353,NA,1349,1,0.048346,0.70353,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,GFM2,4,0.83455,0.83388,NA,1533,0,0.69542,0.70405,NA,1350,1,0.0058375,0.70405,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MARF1,3,0.64562,0.64958,NA,1033,1,0.69549,0.69722,NA,1351,0,-0.044169,0.64958,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,HNRNPA1L2,4,0.20588,0.3326,NA,523,2,0.696,0.70445,NA,1352,1,-0.19502,0.3326,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPL22,4,0.31944,0.45636,NA,648,2,0.69677,0.70502,NA,1353,1,-0.041486,0.45636,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,STK10,4,0.28819,0.42284,NA,599,2,0.69696,0.70517,NA,1354,1,-0.051612,0.42284,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,EEF1AKMT2,4,0.57678,0.6306,NA,922,1,0.69715,0.70538,NA,1355,1,0.029976,0.70538,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,THOC2,4,0.831,0.83014,NA,1516,0,0.69848,0.70651,NA,1356,1,0.082747,0.70651,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,UPF3A,4,0.52547,0.60211,NA,850,1,0.69867,0.70662,NA,1357,1,-0.011724,0.60211,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PIWIL2,4,0.2884,0.42309,NA,600,2,0.69906,0.70693,NA,1358,1,-0.098778,0.42309,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,HIBADH,4,0.27637,0.40992,NA,587,2,0.69982,0.70757,NA,1359,1,-0.05903,0.40992,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TXNDC5,4,0.63406,0.66575,NA,1009,1,0.70019,0.7079,NA,1360,1,0.029562,0.7079,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ADAD2,4,0.63997,0.66942,NA,1019,1,0.70114,0.70873,NA,1361,1,0.024971,0.70873,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TMSB4X,3,0.67319,0.67553,NA,1084,1,0.70196,0.70362,NA,1362,0,-0.044874,0.67553,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RRP1B,4,0.69562,0.70834,NA,1139,1,0.70209,0.70945,NA,1363,1,0.027991,0.70945,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RNF17,4,0.33379,0.47215,NA,679,2,0.70566,0.7124,NA,1364,1,-0.063435,0.47215,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RBMY1B,4,0.96866,0.96885,NA,2005,0,0.70641,0.71291,NA,1365,1,0.048979,0.71291,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MNEONGREEN,4,0.88485,0.88466,NA,1699,0,0.70734,0.71365,NA,1366,1,-0.033326,0.88466,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RPL36A,4,0.20944,0.3366,NA,526,2,0.70753,0.71378,NA,1367,1,-0.078441,0.3366,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,EXOSC4,4,0.21376,0.34126,NA,530,2,0.70771,0.71399,NA,1368,1,-0.061334,0.34126,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,LUC7L,4,0.76604,0.76627,NA,1307,1,0.70827,0.7144,NA,1369,1,-0.054017,0.76627,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ZC3HC1,4,0.84922,0.84872,NA,1582,0,0.7092,0.71516,NA,1370,1,0.023038,0.71516,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,GIGYF2,4,0.64258,0.67111,NA,1024,1,0.70957,0.71544,NA,1371,1,-0.026653,0.67111,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TRMT13,4,0.89383,0.89423,NA,1730,0,0.71031,0.71602,NA,1372,1,0.039304,0.71602,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,C14ORF93,4,0.16099,0.28361,NA,486,2,0.71049,0.71619,NA,1373,1,-0.0074142,0.28361,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,C12ORF43,3,0.88788,0.88834,NA,1709,0,0.7108,0.7126,NA,1374,0,0.043819,0.7126,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TSFM,4,0.34925,0.48915,NA,702,2,0.71086,0.71645,NA,1375,1,-0.035942,0.48915,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SMG9,4,0.4187,0.54929,NA,781,1,0.71178,0.71719,NA,1376,1,-0.039052,0.54929,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CST6,4,0.74972,0.75212,NA,1254,1,0.71509,0.71986000000000006,NA,1377,1,-0.020691,0.75212,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPL24,4,0.38006,0.52255,NA,745,1,0.71545,0.72019,NA,1378,1,-0.025973,0.52255,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPS5,4,0.56712,0.62494,NA,911,1,0.71563,0.72032,NA,1379,1,0.0050024,0.72032,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TRMT2A,4,0.3123,0.44902,NA,636,2,0.71582,0.72049,NA,1380,1,-0.044742,0.44902,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,C4BPA,4,0.8583,0.85775,NA,1614,0,0.716,0.72059,NA,1381,1,0.062506,0.72059,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,LMNA,4,0.83733,0.83676,NA,1544,0,0.71636,0.72089,NA,1382,1,0.013271,0.72089,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,H1-10,4,0.36187,0.50273,NA,718,2,0.71836,0.72252,NA,1383,1,-0.019119,0.50273,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPL40,4,0.94094,0.94107,NA,1894,0,0.7198,0.72376,NA,1384,1,0.02759,0.72376,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,APOBEC2,4,0.83661,0.83601,NA,1540,0,0.72052,0.72442,NA,1385,1,0.015321,0.72442,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,NOVA1,4,0.33297,0.4712,NA,677,2,0.7225,0.72595,NA,1386,1,-0.031836,0.4712,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PRDX1,4,0.32661,0.46418,NA,661,2,0.72268,0.72611,NA,1387,1,-0.074594,0.46418,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TSN,4,0.93969,0.93977,NA,1887,0,0.72357,0.72681,NA,1388,1,0.062413,0.72681,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,INTS10,4,0.8255,0.82425,NA,1496,0,0.72446,0.7275,NA,1389,1,-0.01179,0.82425,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DST,4,0.61953,0.65637,NA,992,1,0.72482,0.72783,NA,1390,1,-0.076222,0.65637,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,FTO,4,0.65052,0.67604,NA,1043,1,0.72642,0.72923,NA,1391,1,-0.077069,0.67604,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,EIF4E2,4,0.54807,0.61436,NA,883,1,0.72748,0.73011,NA,1392,1,-0.00409,0.61436,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,C7ORF50,4,0.90178,0.90208,NA,1753,0,0.72783,0.7304,NA,1393,1,0.0258,0.7304,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CDC5L,4,0.30843,0.44513,NA,629,2,0.72994,0.73227,NA,1394,1,-0.037988,0.44513,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DCP2,4,0.089071,0.19399,0.20238,432,3,0.73012,0.73248,NA,1395,1,-0.14347,0.19399,0.20238,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,HNRNPH3,4,0.65497,0.67893,NA,1051,1,0.73047,0.73281,NA,1396,1,0.055209,0.73281,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,IPO11,4,0.21432,0.34186,NA,531,2,0.73064,0.73295,NA,1397,1,-0.042222,0.34186,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TAGLN,4,0.86194,0.86157,NA,1624,0,0.73169,0.734,NA,1398,1,0.031028,0.734,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RNASE9,4,0.27437,0.40785,NA,585,2,0.73343,0.73551,NA,1399,1,-0.032085,0.40785,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,GAS2,4,0.17221,0.29597,NA,495,2,0.73465,0.73657,NA,1400,1,-0.07395,0.29597,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPL42,4,0.44415,0.56116,NA,794,1,0.73499,0.73688,NA,1401,1,0.061164,0.73688,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,LSM10,4,0.19239,0.31815,NA,512,2,0.73672,0.73854,NA,1402,1,-0.070188,0.31815,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SLA,4,0.839,0.83842,NA,1550,0,0.73861,0.74014,NA,1403,1,0.032485,0.74014,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,HMGB3,4,0.53239,0.60576,NA,858,1,0.73912,0.74062,NA,1404,1,0.0709,0.74062,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,FLUC,4,0.82951,0.82844,NA,1509,0,0.7398,0.74118,NA,1405,1,0.045208,0.74118,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRM1,4,0.65201,0.677,NA,1044,1,0.73997,0.74133,NA,1406,1,-0.036675,0.677,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PIWIL3,4,0.16622,0.28945,NA,490,2,0.74065,0.74191,NA,1407,1,-0.034922,0.28945,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,YARS2,4,0.82487,0.8237,NA,1494,0,0.74269,0.74379,NA,1408,1,0.0019476,0.74379,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,NUP42,3,0.78568,0.78663,NA,1365,0,0.74286,0.74447,NA,1409,0,-0.01898,0.78663,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,IQCG,4,0.32804,0.46574,NA,666,2,0.7437,0.74481,NA,1410,1,-0.15335,0.46574,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RPN2,4,0.81858,0.81728,NA,1479,0,0.74488,0.74595,NA,1411,1,-0.0059566,0.81728,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,HDAC2,4,0.80644,0.80523,NA,1432,0,0.74522,0.7463,NA,1412,1,-0.010319,0.80523,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,FLNA,3,0.76223,0.76324,NA,1291,0,0.74639,0.74805,NA,1413,0,0.0063077,0.74805,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,U2SURP,4,0.67738,0.69485,NA,1094,1,0.74756,0.74838,NA,1414,1,0.007261,0.74838,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,NDUFS6,4,0.82512,0.82391,NA,1495,0,0.74773,0.74858,NA,1415,1,-0.0098565,0.82391,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SSU72,4,0.38906,0.53249,NA,761,2,0.74789,0.74877,NA,1416,1,-0.062229,0.53249,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPL38,4,0.86942,0.86893,NA,1650,0,0.74806,0.74894,NA,1417,1,0.023664,0.74894,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CRYZ,3,0.42219,0.47756,NA,782,1,0.74808,0.74965,NA,1418,0,-0.045152,0.47756,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CPEB4,4,0.50396,0.59093,NA,828,1,0.74989,0.75057,NA,1419,1,-0.018535,0.59093,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CPNE3,4,0.91021,0.91055,NA,1788,0,0.7517,0.75216,NA,1420,1,0.03263,0.75216,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,IMMT,3,0.66139,0.66404,NA,1062,1,0.7517,0.75326,NA,1421,0,0.028181,0.75326,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,COPG1,3,0.84877,0.84947,NA,1580,0,0.75198,0.75356,NA,1422,0,0.026547,0.75356,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,ENOX1,4,0.85136,0.85088,NA,1590,0,0.75203,0.75248,NA,1423,1,0.021548,0.75248,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,TRA2B,4,0.64667,0.67357,NA,1036,1,0.7522,0.7526,NA,1424,1,0.020744,0.7526,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SKIC8,4,0.71234,0.72109,NA,1178,1,0.75465,0.75483,NA,1425,1,-0.011958,0.72109,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,CCDC47,4,0.64387,0.67181,NA,1028,1,0.75482,0.75494000000000006,NA,1426,1,0.028927,0.75494000000000006,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPS9,4,0.62941,0.66292,NA,1005,1,0.75514,0.75525,NA,1427,1,-0.072338,0.66292,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RNF10,3,0.53753,0.55873,NA,867,1,0.75516,0.75662,NA,1428,0,0.026803,0.75662,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PUSL1,4,0.18312,0.30787,NA,505,2,0.75547,0.7556,NA,1429,1,-0.097313,0.30787,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,UTP18,4,0.079885,0.17719,NA,414,2,0.75579,0.75587,NA,1430,1,-0.14969,0.17719,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RNASEH1,4,0.94841,0.9485,NA,1920,0,0.75596,0.756,NA,1431,1,0.05794,0.756,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,MRPS33,4,0.040652,0.10025,0.124308,357,3,0.75612,0.75613,NA,1432,1,-0.17682,0.10025,0.124308,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,EIF5AL1,4,0.51928,0.59894,NA,844,1,0.75693,0.75691,NA,1433,1,0.002242,0.75691,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SNTB2,4,0.78482,0.78431,NA,1362,1,0.7579,0.75783,NA,1434,1,-0.028394,0.78431,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PCBP3,3,0.76425,0.76534,NA,1300,0,0.75844,0.75962,NA,1435,0,-0.028748,0.76534,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,SMN1,4,0.52493,0.60187,NA,849,1,0.75935,0.75907,NA,1436,1,-0.019765,0.60187,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,RRP8,4,0.029643,0.07762,0.099928,342,3,0.76,0.7597,NA,1437,1,-0.15324,0.07762,0.099928,3,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PEG10,4,0.67617,0.694,NA,1092,1,0.7608,0.76039,NA,1438,1,0.025366,0.76039,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,DDX39A,4,0.81583,0.81466,NA,1465,0,0.76096,0.76054,NA,1439,1,-0.040174,0.81466,1,0,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,PIWIL1,4,0.29464,0.42971,NA,612,2,0.76128,0.76085,NA,1440,1,-0.075627,0.42971,1,2,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,FXR2,4,0.27115,0.40394,NA,579,1,0.7616,0.76118,NA,1441,1,0.01125,0.76118,1,1,7 Other
ntc_polysome_bc1_heavy_rep1_vs_ntc_polysome_bc1_mono_rep1,heavy,mono,rep1,REXO4,4,0.10425,0.22097,0.220967,456,3,0.76176,0.76127,NA,1442,1,-0.092736,0.22097,0.220967,3,7 Other
