sample_name,start,seqnames,end,width,strand,score,psite,gene_name,transcript_name,drug,sgrna
sgfluc_dmso_mono,1504,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1505,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1506,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1507,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1508,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1509,ENST00000371222.4,1509,1,*,4,1509,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1510,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1511,ENST00000371222.4,1511,1,*,1,1511,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1512,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1513,ENST00000371222.4,1513,1,*,5,1513,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1514,ENST00000371222.4,1514,1,*,6,1514,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1515,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1516,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1517,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1518,ENST00000371222.4,1518,1,*,2,1518,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1519,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1520,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1521,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1522,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1523,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1524,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1525,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1526,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1527,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1528,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1529,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1530,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1531,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1532,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1533,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1534,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1535,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1536,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1537,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1538,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1539,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1540,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1541,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1542,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1543,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1544,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1545,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1546,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1547,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1548,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1549,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1550,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1551,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1552,ENST00000371222.4,1552,1,*,2,1552,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1553,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1554,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1555,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1556,ENST00000371222.4,1556,1,*,5,1556,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1557,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1558,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1559,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1560,ENST00000371222.4,1560,1,*,1,1560,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1561,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1562,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1563,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1564,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1565,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1566,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1567,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1568,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1569,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1570,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1571,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1572,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1573,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1574,ENST00000371222.4,1574,1,*,1,1574,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1575,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1576,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1577,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1578,ENST00000371222.4,1578,1,*,1,1578,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1579,ENST00000371222.4,1579,1,*,12,1579,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1580,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1581,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1582,ENST00000371222.4,1582,1,*,3,1582,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1583,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1584,ENST00000371222.4,1584,1,*,6,1584,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1585,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1586,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1587,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1588,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1589,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1590,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1591,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1592,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1593,ENST00000371222.4,1593,1,*,3,1593,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1594,ENST00000371222.4,1594,1,*,9,1594,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1595,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1596,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1597,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1598,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1599,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1600,ENST00000371222.4,1600,1,*,8,1600,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1601,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1602,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1603,ENST00000371222.4,1603,1,*,1,1603,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1604,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1605,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1606,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1607,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1608,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1609,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1610,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1611,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1612,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1613,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1614,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1615,ENST00000371222.4,1615,1,*,3,1615,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1616,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1617,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1618,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1619,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1620,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1621,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1622,ENST00000371222.4,1622,1,*,3,1622,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1623,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1624,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1625,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1626,ENST00000371222.4,1626,1,*,1,1626,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1627,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1628,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1629,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1630,ENST00000371222.4,1630,1,*,10,1630,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1631,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1632,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1633,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1634,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1635,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1636,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1637,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1638,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1639,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1640,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1641,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1642,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1643,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1644,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1645,ENST00000371222.4,1645,1,*,2,1645,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1646,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1647,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1648,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1649,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1650,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1651,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1652,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1653,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1654,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1655,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1656,ENST00000371222.4,1656,1,*,2,1656,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1657,ENST00000371222.4,1657,1,*,11,1657,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1658,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1659,ENST00000371222.4,1659,1,*,7,1659,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1660,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1661,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1662,ENST00000371222.4,1662,1,*,3,1662,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1663,ENST00000371222.4,1663,1,*,12,1663,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1664,ENST00000371222.4,1664,1,*,2,1664,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1665,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1666,ENST00000371222.4,1666,1,*,4,1666,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1667,ENST00000371222.4,1667,1,*,2,1667,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1668,ENST00000371222.4,1668,1,*,5,1668,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1669,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1670,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1671,ENST00000371222.4,1671,1,*,6,1671,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1672,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1673,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1674,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1675,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1676,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1677,ENST00000371222.4,1677,1,*,6,1677,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1678,ENST00000371222.4,1678,1,*,6,1678,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1679,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1680,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1681,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1682,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1683,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1684,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1685,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1686,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1687,ENST00000371222.4,1687,1,*,10,1687,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1688,ENST00000371222.4,1688,1,*,6,1688,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1689,ENST00000371222.4,1689,1,*,7,1689,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1690,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1691,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1692,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1693,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1694,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1695,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1696,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1697,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1698,ENST00000371222.4,1698,1,*,3,1698,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1699,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1700,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1701,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1702,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1703,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1704,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1705,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1706,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1707,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1708,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1709,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1710,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1711,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1712,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1713,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1714,ENST00000371222.4,1714,1,*,1,1714,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1715,ENST00000371222.4,1715,1,*,5,1715,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1716,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1717,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1718,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1719,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1720,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1721,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1722,ENST00000371222.4,1722,1,*,2,1722,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1723,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1724,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1725,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1726,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1727,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1728,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1729,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1730,ENST00000371222.4,1730,1,*,3,1730,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1731,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1732,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1733,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1734,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1735,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1736,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1737,ENST00000371222.4,1737,1,*,1,1737,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1738,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1739,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1740,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1741,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1742,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1743,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1744,ENST00000371222.4,1744,1,*,8,1744,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1745,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1746,ENST00000371222.4,1746,1,*,1,1746,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1747,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1748,ENST00000371222.4,1748,1,*,3,1748,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1749,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1750,ENST00000371222.4,1750,1,*,1,1750,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1751,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1752,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1753,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1754,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1755,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1756,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1757,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1758,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1759,ENST00000371222.4,1759,1,*,6,1759,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1760,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1761,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1762,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1763,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1764,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1765,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1766,ENST00000371222.4,1766,1,*,4,1766,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1767,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1768,ENST00000371222.4,1768,1,*,6,1768,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1769,ENST00000371222.4,1769,1,*,4,1769,JUN,JUN-201,dmso,fluc
sgfluc_dmso_mono,1770,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1771,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1772,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1773,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1774,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1775,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1776,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1777,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1778,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1779,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1780,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1781,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1782,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1783,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1784,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1785,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1786,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1787,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1788,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1789,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
sgfluc_dmso_mono,1790,NA,NA,NA,NA,0,NA,NA,NA,dmso,fluc
