sample_id,sample_name,seqnames,start,end,width,strand,score,gene_name,gene_id,query
226p1,sgAQR,3,102000000,102000000,1,*,5.3,RPL24,ENSG00000114391,212
226p1,sgAQR,3,102000000,102000000,1,*,5.28,RPL24,ENSG00000114391,213
226p1,sgAQR,3,102000000,102000000,1,*,5.49,RPL24,ENSG00000114391,214
226p1,sgAQR,3,102000000,102000000,1,*,5.42,RPL24,ENSG00000114391,215
226p1,sgAQR,3,102000000,102000000,1,*,5.22,RPL24,ENSG00000114391,216
226p1,sgAQR,3,102000000,102000000,1,*,5.31,RPL24,ENSG00000114391,217
226p1,sgAQR,3,102000000,102000000,1,*,4.88,RPL24,ENSG00000114391,218
226p1,sgAQR,3,102000000,102000000,1,*,4.83,RPL24,ENSG00000114391,219
226p1,sgAQR,3,102000000,102000000,1,*,5.02,RPL24,ENSG00000114391,220
226p1,sgAQR,3,102000000,102000000,1,*,5.3,RPL24,ENSG00000114391,221
226p1,sgAQR,3,102000000,102000000,1,*,5.47,RPL24,ENSG00000114391,222
226p1,sgAQR,3,102000000,102000000,1,*,5.56,RPL24,ENSG00000114391,223
226p1,sgAQR,3,102000000,102000000,1,*,5.56,RPL24,ENSG00000114391,224
226p1,sgAQR,3,102000000,102000000,1,*,5.65,RPL24,ENSG00000114391,225
226p1,sgAQR,3,102000000,102000000,1,*,5.68,RPL24,ENSG00000114391,226
226p1,sgAQR,3,102000000,102000000,1,*,5.76,RPL24,ENSG00000114391,227
226p1,sgAQR,3,102000000,102000000,1,*,5.91,RPL24,ENSG00000114391,228
226p1,sgAQR,3,102000000,102000000,1,*,5.76,RPL24,ENSG00000114391,229
226p1,sgAQR,3,102000000,102000000,1,*,5.78,RPL24,ENSG00000114391,230
226p1,sgAQR,3,102000000,102000000,1,*,5.8,RPL24,ENSG00000114391,231
226p1,sgAQR,3,102000000,102000000,1,*,5.9,RPL24,ENSG00000114391,232
226p1,sgAQR,3,102000000,102000000,1,*,5.87,RPL24,ENSG00000114391,233
226p1,sgAQR,3,102000000,102000000,1,*,5.93,RPL24,ENSG00000114391,234
226p1,sgAQR,3,102000000,102000000,1,*,6.05,RPL24,ENSG00000114391,235
226p1,sgAQR,3,102000000,102000000,1,*,6.03,RPL24,ENSG00000114391,236
226p1,sgAQR,3,102000000,102000000,1,*,5.91,RPL24,ENSG00000114391,237
226p1,sgAQR,3,102000000,102000000,1,*,6,RPL24,ENSG00000114391,238
226p1,sgAQR,3,102000000,102000000,1,*,5.79,RPL24,ENSG00000114391,239
226p1,sgAQR,3,102000000,102000000,1,*,5.83,RPL24,ENSG00000114391,240
226p1,sgAQR,3,102000000,102000000,1,*,5.82,RPL24,ENSG00000114391,241
226p1,sgAQR,3,102000000,102000000,1,*,5.94,RPL24,ENSG00000114391,242
226p1,sgAQR,3,102000000,102000000,1,*,5.87,RPL24,ENSG00000114391,243
226p1,sgAQR,3,102000000,102000000,1,*,5.77,RPL24,ENSG00000114391,244
226p1,sgAQR,3,102000000,102000000,1,*,5.65,RPL24,ENSG00000114391,245
226p1,sgAQR,3,102000000,102000000,1,*,5.49,RPL24,ENSG00000114391,246
226p1,sgAQR,3,102000000,102000000,1,*,5.22,RPL24,ENSG00000114391,247
226p1,sgAQR,3,102000000,102000000,1,*,5.08,RPL24,ENSG00000114391,248
226p1,sgAQR,3,102000000,102000000,1,*,5.08,RPL24,ENSG00000114391,249
226p1,sgAQR,3,102000000,102000000,1,*,5.03,RPL24,ENSG00000114391,250
226p1,sgAQR,3,102000000,102000000,1,*,4.87,RPL24,ENSG00000114391,251
226p1,sgAQR,3,102000000,102000000,1,*,4.5,RPL24,ENSG00000114391,252
226p1,sgAQR,3,102000000,102000000,1,*,4.52,RPL24,ENSG00000114391,253
226p1,sgAQR,3,102000000,102000000,1,*,4.6,RPL24,ENSG00000114391,254
226p1,sgAQR,3,102000000,102000000,1,*,4.57,RPL24,ENSG00000114391,255
226p1,sgAQR,3,102000000,102000000,1,*,4.62,RPL24,ENSG00000114391,256
226p1,sgAQR,3,102000000,102000000,1,*,4.62,RPL24,ENSG00000114391,257
226p1,sgAQR,3,102000000,102000000,1,*,4.58,RPL24,ENSG00000114391,258
226p1,sgAQR,3,102000000,102000000,1,*,4.53,RPL24,ENSG00000114391,259
226p1,sgAQR,3,102000000,102000000,1,*,4.49,RPL24,ENSG00000114391,260
226p1,sgAQR,3,102000000,102000000,1,*,4.36,RPL24,ENSG00000114391,261
226p1,sgAQR,3,102000000,102000000,1,*,4.51,RPL24,ENSG00000114391,262
226p1,sgAQR,3,102000000,102000000,1,*,4.69,RPL24,ENSG00000114391,263
226p1,sgAQR,3,102000000,102000000,1,*,4.73,RPL24,ENSG00000114391,264
226p1,sgAQR,3,102000000,102000000,1,*,4.85,RPL24,ENSG00000114391,265
226p1,sgAQR,3,102000000,102000000,1,*,4.87,RPL24,ENSG00000114391,266
226p1,sgAQR,3,102000000,102000000,1,*,4.89,RPL24,ENSG00000114391,267
226p1,sgAQR,3,102000000,102000000,1,*,4.83,RPL24,ENSG00000114391,268
226p1,sgAQR,3,102000000,102000000,1,*,4.9,RPL24,ENSG00000114391,269
226p1,sgAQR,3,102000000,102000000,1,*,4.84,RPL24,ENSG00000114391,270
226p1,sgAQR,3,102000000,102000000,1,*,4.87,RPL24,ENSG00000114391,271
226p1,sgAQR,3,102000000,102000000,1,*,4.77,RPL24,ENSG00000114391,272
226p1,sgAQR,3,102000000,102000000,1,*,4.74,RPL24,ENSG00000114391,273
226p1,sgAQR,3,102000000,102000000,1,*,4.54,RPL24,ENSG00000114391,274
226p1,sgAQR,3,102000000,102000000,1,*,4.82,RPL24,ENSG00000114391,275
226p1,sgAQR,3,102000000,102000000,1,*,5.02,RPL24,ENSG00000114391,276
226p1,sgAQR,3,102000000,102000000,1,*,5.28,RPL24,ENSG00000114391,277
226p1,sgAQR,3,102000000,102000000,1,*,5.35,RPL24,ENSG00000114391,278
226p1,sgAQR,3,102000000,102000000,1,*,5.46,RPL24,ENSG00000114391,279
226p1,sgAQR,3,102000000,102000000,1,*,5.41,RPL24,ENSG00000114391,280
226p1,sgAQR,3,102000000,102000000,1,*,5.12,RPL24,ENSG00000114391,281
226p1,sgAQR,3,102000000,102000000,1,*,5.03,RPL24,ENSG00000114391,282
226p1,sgAQR,3,102000000,102000000,1,*,4.88,RPL24,ENSG00000114391,283
226p1,sgAQR,3,102000000,102000000,1,*,4.84,RPL24,ENSG00000114391,284
226p1,sgAQR,3,102000000,102000000,1,*,4.75,RPL24,ENSG00000114391,285
226p1,sgAQR,3,102000000,102000000,1,*,4.72,RPL24,ENSG00000114391,286
226p1,sgAQR,3,102000000,102000000,1,*,4.73,RPL24,ENSG00000114391,287
226p1,sgAQR,3,102000000,102000000,1,*,4.65,RPL24,ENSG00000114391,288
226p1,sgAQR,3,102000000,102000000,1,*,4.6,RPL24,ENSG00000114391,289
226p1,sgAQR,3,102000000,102000000,1,*,4.6,RPL24,ENSG00000114391,290
226p1,sgAQR,3,102000000,102000000,1,*,4.77,RPL24,ENSG00000114391,291
226p1,sgAQR,3,102000000,102000000,1,*,4.81,RPL24,ENSG00000114391,292
226p1,sgAQR,3,102000000,102000000,1,*,5.26,RPL24,ENSG00000114391,293
226p1,sgAQR,3,102000000,102000000,1,*,5.51,RPL24,ENSG00000114391,294
226p1,sgAQR,3,102000000,102000000,1,*,5.54,RPL24,ENSG00000114391,295
226p1,sgAQR,3,102000000,102000000,1,*,5.46,RPL24,ENSG00000114391,296
226p1,sgAQR,3,102000000,102000000,1,*,5.49,RPL24,ENSG00000114391,297
226p1,sgAQR,3,102000000,102000000,1,*,5.35,RPL24,ENSG00000114391,298
226p1,sgAQR,3,102000000,102000000,1,*,5.37,RPL24,ENSG00000114391,299
226p1,sgAQR,3,102000000,102000000,1,*,5.36,RPL24,ENSG00000114391,300
226p1,sgAQR,3,102000000,102000000,1,*,5.41,RPL24,ENSG00000114391,301
226p1,sgAQR,3,102000000,102000000,1,*,5.31,RPL24,ENSG00000114391,302
226p1,sgAQR,3,102000000,102000000,1,*,5.33,RPL24,ENSG00000114391,303
226p1,sgAQR,3,102000000,102000000,1,*,5.37,RPL24,ENSG00000114391,304
226p1,sgAQR,3,102000000,102000000,1,*,5.29,RPL24,ENSG00000114391,305
226p1,sgAQR,3,102000000,102000000,1,*,5.38,RPL24,ENSG00000114391,306
226p1,sgAQR,3,102000000,102000000,1,*,5.44,RPL24,ENSG00000114391,307
226p1,sgAQR,3,102000000,102000000,1,*,5.6,RPL24,ENSG00000114391,308
226p1,sgAQR,3,102000000,102000000,1,*,5.75,RPL24,ENSG00000114391,309
226p1,sgAQR,3,102000000,102000000,1,*,5.87,RPL24,ENSG00000114391,310
226p1,sgAQR,3,102000000,102000000,1,*,5.98,RPL24,ENSG00000114391,311
226p1,sgAQR,3,102000000,102000000,1,*,6.14,RPL24,ENSG00000114391,312
226p1,sgAQR,3,102000000,102000000,1,*,6.23,RPL24,ENSG00000114391,313
226p1,sgAQR,3,102000000,102000000,1,*,6.19,RPL24,ENSG00000114391,314
226p1,sgAQR,3,102000000,102000000,1,*,6.24,RPL24,ENSG00000114391,315
226p1,sgAQR,3,102000000,102000000,1,*,6.18,RPL24,ENSG00000114391,316
226p1,sgAQR,3,102000000,102000000,1,*,6.13,RPL24,ENSG00000114391,317
226p1,sgAQR,3,102000000,102000000,1,*,6.44,RPL24,ENSG00000114391,318
226p1,sgAQR,3,102000000,102000000,1,*,6.55,RPL24,ENSG00000114391,319
226p1,sgAQR,3,102000000,102000000,1,*,6.63,RPL24,ENSG00000114391,320
226p1,sgAQR,3,102000000,102000000,1,*,6.98,RPL24,ENSG00000114391,321
226p1,sgAQR,3,102000000,102000000,1,*,6.83,RPL24,ENSG00000114391,322
226p1,sgAQR,3,102000000,102000000,1,*,6.69,RPL24,ENSG00000114391,323
226p1,sgAQR,3,102000000,102000000,1,*,6.69,RPL24,ENSG00000114391,324
226p1,sgAQR,3,102000000,102000000,1,*,6.59,RPL24,ENSG00000114391,325
226p1,sgAQR,3,102000000,102000000,1,*,6.48,RPL24,ENSG00000114391,326
226p1,sgAQR,3,102000000,102000000,1,*,6.5,RPL24,ENSG00000114391,327
226p1,sgAQR,3,102000000,102000000,1,*,6.43,RPL24,ENSG00000114391,328
226p1,sgAQR,3,102000000,102000000,1,*,6.37,RPL24,ENSG00000114391,329
226p1,sgAQR,3,102000000,102000000,1,*,6.32,RPL24,ENSG00000114391,330
226p1,sgAQR,3,102000000,102000000,1,*,6.24,RPL24,ENSG00000114391,331
226p1,sgAQR,3,102000000,102000000,3,*,6.23,RPL24,ENSG00000114391,332
226p1,sgAQR,3,102000000,102000000,3,*,6.23,RPL24,ENSG00000114391,332
226p1,sgAQR,3,102000000,102000000,3,*,6.23,RPL24,ENSG00000114391,332
226p1,sgAQR,3,102000000,102000000,1,*,5.96,RPL24,ENSG00000114391,333
226p1,sgAQR,3,102000000,102000000,1,*,5.74,RPL24,ENSG00000114391,334
226p1,sgAQR,3,102000000,102000000,1,*,5.36,RPL24,ENSG00000114391,335
226p1,sgAQR,3,102000000,102000000,1,*,0.401,RPL24,ENSG00000114391,336
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,337
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,60,*,0.017,RPL24,ENSG00000114391,338
226p1,sgAQR,3,102000000,102000000,1,*,0.0301,RPL24,ENSG00000114391,339
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,48,*,0.032,RPL24,ENSG00000114391,340
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
226p1,sgAQR,3,102000000,102000000,60,*,0.032,RPL24,ENSG00000114391,341
